COD_ID,SMI,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold,Mineral Name,IMA Chemistry (plain),IMA Chemistry (concise),Chemistry Elements,IMA Number,IMA Status,Structural Groupname,Crystal Systems,Oldest Known Age (Ma),Valence Elements
9015059,[O-2].[O-2].[O-2].[O-2].[OH-].[OH-].S(=O)(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3].O.O.O,10.821,,6.002000000000001,,10.514000000000001,,90.0,,92.6,,90.0,,682.1569999999999,,,,,,,,,,,,"Monte Romero mine (Iberian Pyrite Belt), Spain",2.0,P 1,P 1,,,- Fe O2 -,- Fe16 O32 -,- Fe16 O32 -,,,,"Fernandez-Martinez A; Timon, V.; Roman-Ross G; Cuello, G. J.; Daniels, J. E.; Ayora, C.","The structure of schwertmannite, a nanocrystalline iron oxyhydroxysulfate Note: Model 1, positions of sulfate groups not determined",American Mineralogist,2010.0,95.0,,1312,1322,10.2138/am.2010.3446,,,,,,,,,,,,,,,,,,,,,has coordinates,201816.0,2020-10-21,18:00:00,,Schwertmannite,Fe3+16O16(OH)9.6(SO4)3.2·10H2O,Fe^3+^_16_O_16_(OH)_9.6_(SO_4_)_3.2_·10H_2_O,Fe O H S,IMA1990-006,Approved, ,triclinic,2500.0,Fe^3+ O H S^6+
9009622,[Pb+2].S(=O)([O-])[O-],4.505,,5.332999999999999,,6.405,,90.0,,106.24,,90.0,,147.741,,,,,,,,,,,,,3.0,P 1 21/m 1,-P 2yb,,,- O3 Pb S -,- O6 Pb2 S2 -,- O6 Pb2 S2 -,,,,"Pertlik, F.; Zemann, J.","The crystal structure of scotlandite, PbSO3 Locality: Susanna mine, Leadhills, Lanarkshire, Scotland",Tschermaks Mineralogische und Petrographische Mitteilungen,1985.0,34.0,,289,295,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Scotlandite,Pb(S4+O3),Pb(S^4+^O_3_),Pb S O,IMA1982-001,Approved, ,monoclinic,1682.0,Pb^2+ S^4+ O
9012539,[Sb].[Sb].[Fe],5.8328,,6.5376,,3.1973,,90.0,,90.0,,90.0,,121.921,,,,,,,,,,,,,2.0,P n n m,-P 2 2n,,,- Fe Sb2 -,- Fe2 Sb4 -,- Fe2 Sb4 -,,,,"Holseth, H.; Kjekshus, A.",Compounds with the marcasite type crystal structure IV. The crystal structure of FeSb2 Locality: synthetic Note: Powder X-ray diffractometer with strip charts,Acta Chemica Scandinavica,1969.0,23.0,,3043,3050,10.3891/acta.chem.scand.23-3043,,,,,,,,,,,,,,,,,,,,,has coordinates,120115.0,2020-10-21,18:00:00,,Seinäjokite,FeSb2,FeSb_2_,Fe Sb,IMA1976-001,Approved,Löllingite,orthorhombic,1804.0,Fe^2+ Sb
9007434,[Mg+2].[F-].[F-],4.625,,4.625,,3.052,,90.0,,90.0,,90.0,,65.28399999999999,,,,,,,,,,,,,2.0,P 42/m n m,-P 4n 2n,,,- F2 Mg -,- F4 Mg2 -,- F4 Mg2 -,,,,"Baur, W. H.","Über die Verfeinerung der Kristallstrukturbestimmung einiger Vertreter des Rutiltyps: TiO~2~, SnO~2~, GeO~2~ und MgF~2~",Acta Crystallographica,1956.0,9.0,6,515,520.0,10.1107/S0365110X56001388,,,,,,,,,,,,,,,,,,,,,has coordinates,188410.0,2020-10-21,18:00:00,,Sellaite,MgF2,MgF_2_,Mg F,,Grandfathered|Approved,Rutile,tetragonal,1600.0,Mg F
1011201,[Sb]12O[Sb]3O[Sb](O1)O[Sb](O2)(O3),11.14,,11.14,,11.14,,90.0,,90.0,,90.0,,1382.5,,,,,,,,,,,,synthetic,2.0,F d -3 m :1,F 4d 2 3 -1d,,Antimony oxide,- O3 Sb2 -,- O3 Sb2 -,- O48 Sb32 -,16.0,0.08333330000000001,,"Dehlinger, U.",Uber die kristallstruktur der antimonoxyde,Zeitschrift fur Kristallographie,1927.0,66.0,,108,119,,,,,,,,,,,,,,,,,,,,,,has coordinates,201954.0,2020-10-21,18:00:00,,Senarmontite,Sb2O3,Sb_2_O_3_,Sb O,,Approved|Renamed,Arsenolite,cubic,2000.0,Sb^3+ O
9012220,[V](=O)O[V](=O).[O-2].[O-2],11.544,,4.383,,3.571,,90.0,,90.0,,90.0,,180.683,,,,,,,,,,,,,2.0,P m n 21,P 2ac -2,,,- O5 V2 -,- O10 V4 -,- O10 V4 -,,,,"Shklover, V.; Haibach, T.; Ried, F.; Nesper, R.; Novak, P.",Crystal structure of the product of Mg2+ insertion into V2O5 single crystals Locality: synthetic Sample: IIa,Journal of Solid State Chemistry,1996.0,123.0,,317,323,10.1006/jssc.1996.0186,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Shcherbinaite,V2O5,V_2_O_5_,V O,IMA1971-021,Approved, ,orthorhombic,2500.0,V^5+ O
1011216,[N].[Fe].[Fe],4.793,,4.793,,4.417,,90.0,,90.0,,120.0,,87.9,,,,,,,,,,,,synthetic,2.0,P 3 1 2,P 3 2,,Iron nitride (2/1),- Fe2 N -,- Fe2 N -,- Fe6 N3 -,3.0,0.5,,"Hendricks, S. B.; Kosting, P. R.","The crystal structure of Fe2P, Fe2N, Fe3N and FeB Locality: synthetic Note: forms solid solution with siderazot",Zeitschrift fur Kristallographie,1930.0,74.0,,511,533,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Siderazot,FeNx (x ≈ 0.25-0.5),FeN_x_ (x ≈ 0.25-0.5),Fe N,,Questionable mineral species|Approved, ,hexagonal|unknown,,Fe N
1011217,[N].[Fe].[Fe].[Fe],4.668,,4.668,,4.362,,90.0,,90.0,,120.0,,82.3,,,,,,,,,,,,synthetic,2.0,P 3 1 2,P 3 2,,Iron nitride (3/1),- Fe3 N -,- Fe3 N -,- Fe6 N2 -,2.0,0.333333,,"Hendricks, S B; Kosting, P R","The crystal structure of Fe2 P, Fe2 N, Fe3 N and Fe B.","Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977)",1930.0,74.0,,511,533,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Siderazot,FeNx (x ≈ 0.25-0.5),FeN_x_ (x ≈ 0.25-0.5),Fe N,,Questionable mineral species|Approved, ,hexagonal|unknown,,Fe N
9004538,[Pb+2].[Pb+2].[Pb+2].[Pb+2].[OH-].[OH-].[O-2].[O-2].S(=S)(=O)([O-])[O-],7.455,,6.496,,11.207,,114.33,,89.65,,88.69,,494.327,,,,,,,,,,,,,4.0,P -1,-P 1,,,- H2 O7 Pb4 S2 -,- O7 Pb4 S2 -,- O14 Pb8 S4 -,2.0,1.0,,"Cooper, M. A.; Hawthorne, F. C.","The structure topology of sidpietersite, Pb4(SO3S)O2(OH)2, a novel thiosulfate structure",The Canadian Mineralogist,1999.0,37.0,,1275,1282.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Sidpietersite,Pb2+4(S2O3)O2(OH)2,Pb^2+^_4_(S_2_O_3_)O_2_(OH)_2_,Pb S O H,IMA1998-036,Approved, ,triclinic,541.0,Pb^2+ S^6+ O S^2- H
1100136,[Ag],4.0855,0.0001,4.0855,0.0001,4.0855,0.0001,90.0,,90.0,,90.0,,68.2,,,,,,,,,,,,,1.0,F m -3 m,-F 4 2 3,,Silver - 3C,- Ag -,- Ag -,- Ag4 -,4.0,0.0208333,,"Spreadborough, J; Christian, J W",High-temperature X-ray diffractometer,Journal of Scientific Instruments,1959.0,36.0,,116,118,10.1088/0950-7671/36/3/302,,,,,,,,,,,,,,,,,,,,,has coordinates,202026.0,2020-10-21,18:00:00,,Silver,Ag,Ag,Ag,,Grandfathered|Approved,Copper,cubic|hexagonal,4000.0,Ag
9012768,C1(CCCc2c1ccc1cc(ccc21)C(C)C)(C)C,9.231,,9.134,,36.01,,90.0,,90.0,,90.0,,3036.22,,,,,,,,,,,,,2.0,P n a a,-P 2ac 2bc,,,- C19 H24 -,- C48 Ch104 -,- C48 Ch104 -,,,,"Foresti, E.; Riva di Sanseverino, L.","The X-ray crystal and molecular structure of an organic mineral: simonellite, C19H24 Locality: synthetic",Atti della Accademia Nazionale dei Lincei,1969.0,47.0,,41,54,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Simonellite,C19H24,C_19_H_24_,C H,,Grandfathered|Approved, ,orthorhombic,5.3,C H
9000077,[Fe+3].[Fe+3].[Fe+2].[S-2].[S-2].[S-2].[S-2],3.47,,3.47,,34.5,,90.0,,90.0,,120.0,,359.75699999999995,,,,,,,,,,,,,2.0,R -3 m :H,"-R 3 2""",,,- Fe3 S4 -,- Fe9 S12 -,- Fe9 S12 -,,,,"Erd, R. C.; Evans, H. T.; Richter, D. H.","Smythite, a new iron sulfide, and associated pyrrhotite from Indiana",American Mineralogist,1957.0,42.0,,309,333.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,176725.0,2020-10-21,18:00:00,,Smythite,"(Fe,Ni)3+xS4 (x ≈ 0-0.3)","(Fe,Ni)_3+x_S_4_ (x ≈ 0-0.3)",Fe Ni S,,Grandfathered|Approved, ,hexagonal,2749.9,Fe Ni S
1011154,[Sb+3].[Sb+3].[S-2].[S-2].[S-2],11.2,0.02,11.28,0.02,3.83,0.01,90.0,,90.0,,90.0,,483.9,,,,,,,,,,,,from Rezbanya,2.0,P b n m,-P 2c 2ab,,Antimony trisulfide,- S3 Sb2 -,- S3 Sb2 -,- S12 Sb8 -,4.0,0.5,,"Hofmann, W.",Die struktur der minerale der animonitgruppe,Zeitschrift fur Kristallographie,1933.0,86.0,,225,245,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Stibnite,Sb2S3,Sb_2_S_3_,Sb S,,Grandfathered|Approved,Stibnite,orthorhombic,4000.0,Sb^3+ S^2-
9001276,[Si+4].[O-2].[O-2],4.1801,,4.1801,,2.6678,,90.0,,90.0,,90.0,,46.615,,,,,,,,,,,,,2.0,P 42/m n m,-P 4n 2n,,,- O2 Si -,- O4 Si2 -,- O4 Si2 -,,,,"Ross, N. L.; Shu, J. F.; Hazen, R. M.; Gasparik, T.","High-pressure crystal chemistry of stishovite P = 0, but in the diamond cell",American Mineralogist,1990.0,75.0,,739,747.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Stishovite,SiO2,SiO_2_,Si O,,Approved, ,tetragonal,,Si O
9008578,S1SSSSS1,10.818,,10.818,,4.28,,90.0,,90.0,,120.0,,433.779,,,,,,,,,,,,,1.0,R -3 :H,-R 3,Sulphur,,- S6 -,- S18 -,- S18 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York",Crystal Structures,1963.0,1.0,,7,83,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Sulphur,S,S,S,,Grandfathered|Approved, ,"orthorhombic|monoclinic, hexagonal",4620.0,S
9009369,[Mn+2].S(=O)(=O)([O-])[O-].O,7.1160000000000005,,7.667000000000001,,7.92,,90.0,,118.11,,90.0,,381.134,,,,,,,,,,,,,4.0,C 1 2/c 1,-C 2yc,,,- H2 Mn O5 S -,- H2 Mn O5 S -,- H8 Mn4 O20 S4 -,4.0,0.5,,"Wildner, M.; Giester, G.","The crystal structures of kieserite-type compounds. I. Crystal structures of Me(II)SO4*H2O (Me = Mn,Fe,Co,Ni,Zn) Locality: synthetic","Neues Jahrbuch fur Mineralogie, Monatshefte",1991.0,1991.0,,296,306,,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Szmikite,Mn(SO4)·H2O,Mn(SO_4_)·H_2_O,Mn S O H,,Grandfathered|Approved,Kieserite,monoclinic,408.0,Mn^2+ S^6+ O H
1011183,[Te]1([O])([O])O[Te]([O])([O])O[Te]([O])([O])O[Te]([O])([O])O1,5.5,,11.75,,5.59,,90.0,,90.0,,90.0,,361.3,,,,,,,,,,,,"from Rendaizi mine, Izu Peninsula, Shizuoka Prefecture",2.0,P c a b,-P 2bc 2ac,,Tellurium oxide,- O2 Te -,- O2 Te -,- O16 Te8 -,8.0,1.0,,"Ito, T; Sawada, H",The crystal structure of tellurite (Te O2),"Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977)",1940.0,102.0,,13,25,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Tellurite,TeO2,TeO_2_,Te O,,Grandfathered|Approved, ,orthorhombic,1851.0,Te^4+ O
9008125,[Te]1([O])([O])O[Te]([O])([O])O1,12.035,,5.4639999999999995,,5.607,,90.0,,90.0,,90.0,,368.712,,,,,,,,,,,,,2.0,P b c a,-P 2ac 2ab,,,- O2 Te -,- O16 Te8 -,- O16 Te8 -,,,,"Beyer, H.","Verfeinerung der kristallstruktur von tellurit, dem rhomischen TeO2 Locality: Moctezuma, Mexico",Zeitschrift fur Kristallographie,1967.0,124.0,,228,237,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Tellurite,TeO2,TeO_2_,Te O,,Grandfathered|Approved, ,orthorhombic,1851.0,Te^4+ O
1011098,[Te],4.454,,4.454,,5.9239999999999995,,90.0,,90.0,,120.0,,101.8,,,,,,,,,,,,synthetic,1.0,P 31 2 1,"P 31 2""",Tellurium,Tellurium,- Te -,- Te -,- Te3 -,3.0,0.5,,"Bradley, A J",The crystal structure of tellurium,"Philosophical Magazine, Serie 6 (1901-1925)",1924.0,48.0,,477,496,,,,,,,0.05,,,,,,,,,,,,,,,has coordinates,202022.0,2020-10-21,18:00:00,,Tellurium,Te,Te,Te,,Grandfathered|Approved, ,hexagonal,3074.0,Te
1011148,[Cu+2].[O-2],4.6530000000000005,0.01,3.41,0.01,5.1080000000000005,0.01,90.0,,99.48,0.33,90.0,,79.9,,,,,,,,,,,,"synthetic and from Mt. Vesuvius, Italy",2.0,C 1 2/c 1,-C 2yc,,Copper oxide,- Cu O -,- Cu O -,- Cu4 O4 -,4.0,0.5,,"Tunell, G; Posnjak, E; Ksanda, C J","Geometrical and optical properties, and crystal structure of tenorite","Zeitschrift fuer Kristallographie, Kristallgeometrie, Kristallphysik, Kristallchemie (-144,1977)",1935.0,90.0,,120,142,,,,,,,,,,,,,,,,,,,,,,has coordinates,201954.0,2020-10-21,18:00:00,,Tenorite,CuO,CuO,Cu O,,Approved, ,monoclinic,3351.0,Cu^2+ O
9004222,[Pt].[Fe],2.7235,,2.7235,,3.72,,90.0,,90.0,,90.0,,27.593000000000004,,,,,,,,,,,,,2.0,P 4/m m m,-P 4 2,,,- Fe Pt -,- Fe Pt -,- Fe Pt -,,,,"Bayliss, P.","Revised unit cell dimensions, space group, and chemical formua of some metallic minerals",The Canadian Mineralogist,1990.0,28.0,,751,755.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,85285.0,2020-10-21,18:00:00,,Tetraferroplatinum,PtFe,PtFe,Pt Fe,IMA1974-012b,Approved, ,tetragonal,2906.0,Pt Fe
9010017,[Ni].[Fe],2.533,,2.533,,3.582,,90.0,,90.0,,90.0,,22.982,,,,,,,,,,,,,2.0,P 4/m m m,-P 4 2,,,- Fe Ni -,- Fe Ni -,- Fe Ni -,,,,"Clarke, R. S.; Scott, E. R. D.","Tetrataenite - ordered FeNi, a new mineral in meteorites Locality: Cape Town iron meteorite",American Mineralogist,1980.0,65.0,,624,630,,,,,,,,,,,,,,,,,,,,,,has coordinates,85285.0,2020-10-21,18:00:00,,Tetrataenite,FeNi,FeNi,Fe Ni,IMA1979-076,Approved, ,tetragonal|monoclinic,4620.0,Fe Ni
9009046,[Th+4].[O-2].[O-2],5.5997,,5.5997,,5.5997,,90.0,,90.0,,90.0,,175.588,,,,,,,,,,,,,2.0,F m -3 m,-F 4 2 3,,,- O2 Th -,- O8 Th4 -,- O8 Th4 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York Fluorite structure",Crystal Structures,1963.0,1.0,,239,444,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Thorianite,ThO2,ThO_2_,Th O,,Grandfathered|Approved,Fluorite,cubic,2700.0,Th O
9011860,[Fe+3].[Fe+3].[Fe+2].[Fe+2].[S-2].[S-2].[S-2].[S-2].[S-2],8.34,,8.54,,10.74,,87.33,,94.5,,92.0,,761.3810000000001,,,,,,,,,,,,,2.0,P 1,P 1,,,- Fe4 S5 -,- Fe8 S10 -,- Fe8 S10 -,,,,"Organova, N. I.; Drits, V. A.; Dmitrik, A. L.",Structural study of tochilinite. II. Acicular variety: Unusual diffraction patterns Note: sulfide layer portion of structure only Note: corrections to Fe5 from ICSD,Soviet Physics Crystallography,1974.0,18.0,,606,609,,,,,,,,,,,,,,,,,,,,,,has coordinates,85285.0,2020-10-21,18:00:00,,Tochilinite,"6(Fe0.9S)·5[(Mg,Fe)(OH)2]","6(Fe_0.9_S)·5[(Mg,Fe)(OH)_2_]",Fe S Mg O H,IMA1971-002,Approved,Tochilinite,triclinic,4700.0,Fe^2+ S^2- Mg O H
9001167,[Mn+4].[O-2].[O-2],9.789,,2.8339999999999996,,9.551,,90.0,,93.7,,90.0,,264.41200000000003,,,,,,,,,,,,,2.0,P 1 2/m 1,-P 2y,,,- Mn O2 -,- Mn6 O12 -,- Mn6 O12 -,,,,"Post, J. E.; Bish, D. L.",Rietveld refinement of the todorokite structure Sample: Cuba,American Mineralogist,1988.0,73.0,,861,869.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Todorokite,"(Na,Ca,K,Ba,Sr)1-x(Mn,Mg,Al)6O12·3-4H2O","(Na,Ca,K,Ba,Sr)_1-x_(Mn,Mg,Al)_6_O_12_·3-4H_2_O",Na Ca K Ba Sr Mn Mg Al O H,,Approved, ,monoclinic,3110.0,Na Ca K Ba Sr Mn^4+ Mn^3+ Mg Al O H
9001506,Cl[Cu]1(Cl)[Cl][Cu]([Cl]1)(Cl)Cl,6.9038,,3.2995,,6.824,,90.0,,122.197,,90.0,,131.54,,,,,,,,,,,,,2.0,C 1 2/m 1,-C 2y,,,- Cl2 Cu -,- Cl4 Cu2 -,- Cl4 Cu2 -,,,,"Burns, P. C.; Hawthorne, F. C.","Tolbachite, CuCl2, the first example of Cu2+ octahedrally coordinated by Cl",American Mineralogist,1993.0,78.0,,187,189.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Tolbachite,CuCl2,CuCl_2_,Cu Cl,IMA1982-067,Approved, ,monoclinic,180.0,Cu^2+ Cl
9009090,[Mo+4].[O-2].[O-2],5.584,,4.842,,5.608,,90.0,,120.98299999999999,,90.0,,129.993,,,,,,,,,,,,,2.0,P 1 21/c 1,-P 2ybc,,,- Mo O2 -,- Mo4 O8 -,- Mo4 O8 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York",Crystal Structures,1963.0,1.0,,239,444,,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Tugarinovite,MoO2,MoO_2_,Mo O,IMA1979-072,Approved,Rutile,monoclinic,4567.61,Mo^4+ O
9006486,[W],3.1648,,3.1648,,3.1648,,90.0,,90.0,,90.0,,31.699,,,,298.0,,,,,,,,,1.0,I m -3 m,-I 4 2 3,,,- W -,- W2 -,- W2 -,,,,"Dubrovinsky, L. S.; Saxena, S. K.",Thermal expansion of periclase (MgO) and tungsten (W) to melting temperatures Sample: T = 298 K,Physics and Chemistry of Minerals,1997.0,24.0,,547,550.0,10.1007/s002690050070,,,,,,,,,,,,,,,,,,,,,has coordinates,202022.0,2020-10-21,18:00:00,,Tungsten,W,W,W,IMA2011-004,Pending publication|Approved,Iron,cubic,599.0,W
9009049,[U+4].[O-2].[O-2],5.4682,,5.4682,,5.4682,,90.0,,90.0,,90.0,,163.506,,,,,,,,,,,,,2.0,F m -3 m,-F 4 2 3,,,- O2 U -,- O8 U4 -,- O8 U4 -,,,,"Wyckoff, R. W. G.","Second edition. Interscience Publishers, New York, New York Fluorite structure",Crystal Structures,1963.0,1.0,,239,444,,,,,,,,,,,,,,,,,,,,,,has coordinates,202022.0,2020-10-21,18:00:00,,Uraninite,UO2,UO_2_,U O,,Grandfathered|Approved,Fluorite,cubic,3411.0,U^4+ O
9004637,[U]1234(=O)(=O)OS(=O)(=O)O[U]56(=O)(=O)([OH2])[O]7[U](=O)(=O)([OH2])([OH2])([OH]5)[OH][U]75(=O)(=O)([OH]26)[OH]4[U]2(=O)(=O)([OH2])([O]3[U](=O)(=O)([OH]1)([OH]2)([OH2])[OH2])[O]=S(=[O]5)(O1)O[U]234(=O)(=O)[OH]5[U]61(=O)(=O)([OH2])[O]1[U](=O)(=O)([OH2])([OH2])([OH]6)[OH][U]15(=O)(=O)[OH]4[U]1(=O)(=O)([OH2])[O]3[U](=O)(=O)([OH]2)([OH]1)([OH2])[OH2].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O,8.896,,14.029000000000002,,14.339,,96.61,,98.47200000000001,,99.802,,1726.03,,,,,,,,,,,,,4.0,P -1,-P 1,,,- H34 O38 S U6 -,- O38 S U6 -,- O76 S2 U12 -,2.0,1.0,,"Burns, P. C.",A new uranyl sulfate chain in the structure of uranopilite,The Canadian Mineralogist,2001.0,39.0,,1139,1146.0,10.2113/gscanmin.39.4.1139,,,,,,,,,,,,,,,,,,,,,has coordinates,200438.0,2020-10-21,18:00:00,,Uranopilite,(UO2)6(SO4)O2(OH)6·14H2O,(UO_2_)_6_(SO_4_)O_2_(OH)_6_·14H_2_O,U O S H,,Grandfathered|Approved, ,triclinic,2000.0,U^6+ O S^6+ H
1008775,C(=O)(N)N,5.5760000000000005,,5.5760000000000005,,4.692,,90.0,,90.0,,90.0,,145.9,,,,,,,,,,,,synthetic from solution,4.0,P -4 21 m,P -4 2ab,,Urea,- C H4 N2 O -,- C H4 N2 O -,- C2 H8 N4 O2 -,2.0,0.25,,"Guth, H; Heger, G; Klein, S; Treutmann, W; Scheringer, C","Strukturverfeinerung von Harnstoff mit Neutronenbeugungsdaten bei 60, 123, 293 K und X-N- und X-X (1S2)-Synthesen bei etwa 100 K","Zeitschrift fuer Kristallographie (149,1979-)",1980.0,153.0,,237,254,,,,,,,,,,,,,,,,,,,,,,has coordinates,176435.0,2020-10-21,18:00:00,,Urea,CO(NH2)2,CO(NH_2_)_2_,C O N H,IMA1972-031,Approved, ,tetragonal,144.0,C O N^3- H
9004828,[As]12[As]3S[As](S1)S[As](S2)S3,7.973,,8.096,,7.148,,90.0,,101.01,,90.0,,452.907,,,,,,,,,,,,,2.0,P 1 21/m 1,-P 2yb,,,- As4 S5 -,- As8 S10 -,- As8 S10 -,,,,"Bindi, L.; Popova, V.; Bonazzi, P.","Uzonite, As4S5, from the type locality: Single-crystal X-ray study and effects of exposure to light",The Canadian Mineralogist,2003.0,41.0,,1463,1468.0,10.2113/gscanmin.41.6.1463,,,,,,,,,,,,,,,,,,,,,has coordinates,120115.0,2020-10-21,18:00:00,,Uzonite,As4S5,As_4_S_5_,As S,IMA1984-027,Approved, ,monoclinic,,As S
9007683,[Ni+2].[S-][S-],5.6765,,5.6765,,5.6765,,90.0,,90.0,,90.0,,182.912,,,,135.0,,,,,,,,,2.0,P a -3,-P 2ac 2ab 3,,,- Ni S2 -,- Ni4 S8 -,- Ni4 S8 -,,,,"Nowack, E.; Schwarzenbach, D.; Hahn, T.","Charge densities in CoS2 and NiS2 (pyrite structure) Note: multipole model, T = 135 K Locality: synthetic","Acta Crystallographica, Section B",1991.0,47.0,5,650,659.0,10.1107/S0108768191004871,,,,,,,,,,,,,,,,,,,,,has coordinates,188410.0,2020-10-21,18:00:00,,Vaesite,NiS2,NiS_2_,Ni S,,Grandfathered|Approved,Pyrite,cubic,2716.0,Ni^2+ S
9000012,[Sb]=O.[Sb]=O.[O-2],4.92,,12.46,,5.42,,90.0,,90.0,,90.0,,332.26300000000003,,,,,,,,,,,,,2.0,P c c n,-P 2ab 2ac,,,- O3 Sb2 -,- O12 Sb8 -,- O12 Sb8 -,,,,"Buerger, M. J.",The crystal structure of valentinite,American Mineralogist,1936.0,21.0,,206,207.0,,,,,,,,,,,,,,,,,,,,,,has coordinates,176465.0,2020-10-21,18:00:00,,Valentinite,Sb2O3,Sb_2_O_3_,Sb O,,Approved, ,orthorhombic,2200.0,Sb^3+ O
9007587,[Sb+3].[Sb+3].[O-2].[O-2].[O-2],4.9110000000000005,,12.464,,5.412000000000001,,90.0,,90.0,,90.0,,331.272,,,,,,,,,,,,,2.0,P c c n,-P 2ab 2ac,,,- O3 Sb2 -,- O12 Sb8 -,- O12 Sb8 -,,,,"Svensson, C.","The crystal structure of orthorhombic antimony trioxide, Sb2O3 Locality: synthetic","Acta Crystallographica, Section B",1974.0,30.0,,458,461.0,10.1107/S0567740874002986,,,,,,,,,,,,,,,,,,,,,has coordinates,202019.0,2020-10-21,18:00:00,,Valentinite,Sb2O3,Sb_2_O_3_,Sb O,,Approved, ,orthorhombic,2200.0,Sb^3+ O
9009819,[Pd+2].[Pd].[S-2],8.93,,8.93,,8.93,,90.0,,90.0,,90.0,,712.122,,,,,,,,,,,,,2.0,I -4 3 m,I -4 2 3,,,- Pd16 S7 -,- Pd32 S14 -,- Pd32 S14 -,,,,"Matkovic, P.; El Boragy, M.; Schubert, K.",Kristallstruktur von Pd16S7 Locality: synthetic,Journal of the Less-Common Metals,1976.0,50.0,,165,176,10.1016/0022-5088(76)90157-0,,,,,,,,,,,,,,,,,,,,,has coordinates,120115.0,2020-10-21,18:00:00,,Vasilite,"(Pd,Cu)16(S,Te)7","(Pd,Cu)_16_(S,Te)_7_",Pd Cu S Te,IMA1989-044,Approved, ,cubic,1109.0,Pd Cu S Te
1011141,[Na+].[F-],4.614,0.002,4.614,0.002,4.614,0.002,90.0,,90.0,,90.0,,98.2,,,,,,,,,,,,in nepheline-syenite from Los-Archipel,2.0,F m -3 m,-F 4 2 3,,Sodium fluoride,- F Na -,- F Na -,- F4 Na4 -,4.0,0.0208333,,"Barth, T; Lunde, G",Ueber das Mineral Villiaumit,"Zentralblatt fuer Mineralogie und Geologie, A",1927.0,1927.0,,57,66,,,,,,,,,,,,,,,,,,,,,,has coordinates,130149.0,2020-10-21,18:00:00,,Villiaumite,NaF,NaF,Na F,,Grandfathered|Approved,Rocksalt,cubic,2100.0,Na F
